Anio,SemanaEstadistica,PM25
2022,41,17.428571428571427
2022,42,12.714285714285714
2022,43,11.142857142857142
2022,44,17.428571428571427
2022,45,12.0
2022,46,13.333333333333334
2022,47,19.428571428571427
2022,48,14.857142857142858
2022,49,13.285714285714286
2022,50,29.571428571428573
2022,51,12.142857142857142
2022,52,15.25
2023,1,14.571428571428571
2023,2,12.285714285714286
2023,3,16.857142857142858
2023,4,14.714285714285714
2023,5,18.285714285714285
2023,6,58.714285714285715
2023,7,14.428571428571429
2023,8,20.285714285714285
2023,9,16.857142857142858
2023,10,11.857142857142858
2023,11,12.0
2023,12,21.142857142857142
2023,13,18.333333333333332
2023,14,21.833333333333332
2023,15,14.571428571428571
2023,16,24.714285714285715
2023,17,24.714285714285715
2023,18,47.714285714285715
2023,19,57.142857142857146
2023,20,31.428571428571427
2023,21,38.42857142857143
2023,22,57.0
2023,23,32.285714285714285
2023,24,75.57142857142857
2023,25,26.428571428571427
2023,26,52.42857142857143
2023,27,43.857142857142854
2023,28,49.714285714285715
2023,29,54.142857142857146
2023,30,50.857142857142854
2023,31,41.42857142857143
2023,32,36.0
2023,33,17.571428571428573
2023,34,22.571428571428573
2023,35,20.714285714285715
2023,36,25.0
2023,37,17.142857142857142
2023,38,24.428571428571427
2023,39,16.142857142857142
2023,40,13.571428571428571
2023,41,15.285714285714286
2023,42,16.0
2023,43,10.833333333333334
2023,44,13.142857142857142
2023,45,9.333333333333334
2023,46,12.714285714285714
2023,47,11.0
2023,48,9.5
2023,49,
2023,50,8.6
2023,51,19.714285714285715
2023,52,11.25
2024,1,10.0
2024,2,9.714285714285714
2024,3,12.285714285714286
2024,4,12.285714285714286
2024,5,17.0
2024,6,11.428571428571429
2024,7,12.0
2024,8,9.285714285714286
2024,9,10.714285714285714
2024,10,10.571428571428571
2024,11,8.0
2024,12,13.166666666666666
2024,13,15.857142857142858
2024,14,14.428571428571429
2024,15,15.857142857142858
2024,16,21.428571428571427
2024,17,15.714285714285714
2024,18,17.571428571428573
2024,19,36.714285714285715
2024,20,57.42857142857143
2024,21,33.142857142857146
2024,22,68.14285714285714
2024,23,58.714285714285715
2024,24,42.285714285714285
2024,25,22.0
2024,26,66.28571428571429
2024,27,63.142857142857146
2024,28,81.42857142857143
2024,29,64.85714285714286
2024,30,58.142857142857146
2024,31,49.6
2024,32,38.142857142857146
2024,33,39.0
2024,34,26.857142857142858
2024,35,27.6
2024,36,
2024,37,
2024,38,
2024,39,
2024,40,
2024,41,
2024,42,
2024,43,
2024,44,
2024,45,
2024,46,
2024,47,
