Anio,SemanaEstadistica,PM25
2017,5,24.72108714285714
2017,6,13.444837142857143
2017,7,11.981702857142858
2017,8,10.63867
2017,9,10.563187142857142
2017,10,12.488968333333332
2017,11,18.75722
2017,12,13.303325714285714
2017,13,8.372858571428571
2017,14,10.51091142857143
2017,15,14.519854285714286
2017,16,11.045637142857142
2017,17,20.883457142857143
2017,18,18.285714285714285
2017,19,10.285714285714286
2017,20,11.666666666666666
2017,21,20.714285714285715
2017,22,23.857142857142858
2017,23,20.714285714285715
2017,24,15.142857142857142
2017,25,12.428571428571429
2017,26,16.714285714285715
2017,27,15.285714285714286
2017,28,13.285714285714286
2017,29,21.285714285714285
2017,30,21.714285714285715
2017,31,22.714285714285715
2017,32,11.285714285714286
2017,33,12.571428571428571
2017,34,10.571428571428571
2017,35,9.571428571428571
2017,36,11.714285714285714
2017,37,15.428571428571429
2017,38,11.857142857142858
2017,39,15.428571428571429
2017,40,8.857142857142858
2017,41,11.857142857142858
2017,42,10.571428571428571
2017,43,8.571428571428571
2017,44,7.571428571428571
2017,45,13.142857142857142
2017,46,10.0
2017,47,13.333333333333334
2017,48,12.714285714285714
2017,49,14.857142857142858
2017,50,10.0
2017,51,15.0
2017,52,10.781225
2018,1,15.625
2018,2,10.428571428571429
2018,3,11.714285714285714
2018,4,14.142857142857142
2018,5,14.857142857142858
2018,6,13.571428571428571
2018,7,14.0
2018,8,10.571428571428571
2018,9,11.571428571428571
2018,10,12.428571428571429
2018,11,11.428571428571429
2018,12,12.857142857142858
2018,13,17.0
2018,14,14.142857142857142
2018,15,12.0
2018,16,19.285714285714285
2018,17,15.714285714285714
2018,18,17.285714285714285
2018,19,19.285714285714285
2018,20,16.666666666666668
2018,21,32.0
2018,22,17.285714285714285
2018,23,18.166666666666668
2018,24,19.4
2018,25,28.5
2018,26,22.428571428571427
2018,27,11.428571428571429
2018,28,28.4
2018,29,14.6
2018,30,17.428571428571427
2018,31,22.857142857142858
2018,32,20.142857142857142
2018,33,14.428571428571429
2018,34,17.571428571428573
2018,35,16.428571428571427
2018,36,17.0
2018,37,16.857142857142858
2018,38,10.5
2018,39,10.5
2018,40,12.142857142857142
2018,41,10.142857142857142
2018,42,7.142857142857143
2018,43,8.857142857142858
2018,44,7.142857142857143
2018,45,10.857142857142858
2018,46,6.571428571428571
2018,47,10.285714285714286
2018,48,12.142857142857142
2018,49,9.714285714285714
2018,50,8.0
2018,51,11.714285714285714
2018,52,10.571428571428571
2019,1,16.0
2019,2,7.428571428571429
2019,3,11.333333333333334
2019,4,14.428571428571429
2019,5,15.0
2019,6,15.285714285714286
2019,7,11.714285714285714
2019,8,10.857142857142858
2019,9,13.857142857142858
2019,10,10.857142857142858
2019,11,13.714285714285714
2019,12,17.857142857142858
2019,13,15.142857142857142
2019,14,17.714285714285715
2019,15,16.142857142857142
2019,16,17.0
2019,17,15.285714285714286
2019,18,16.714285714285715
2019,19,15.285714285714286
2019,20,17.285714285714285
2019,21,17.857142857142858
2019,22,12.571428571428571
2019,23,15.285714285714286
2019,24,9.428571428571429
2019,25,18.142857142857142
2019,26,8.142857142857142
2019,27,16.857142857142858
2019,28,19.428571428571427
2019,29,19.428571428571427
2019,30,18.0
2019,31,15.857142857142858
2019,32,14.142857142857142
2019,33,13.142857142857142
2019,34,19.142857142857142
2019,35,14.428571428571429
2019,36,11.285714285714286
2019,37,8.714285714285714
2019,38,10.571428571428571
2019,39,12.857142857142858
2019,40,7.285714285714286
2019,41,13.571428571428571
2019,42,9.285714285714286
2019,43,10.428571428571429
2019,44,7.428571428571429
2019,45,19.714285714285715
2019,46,11.333333333333334
2019,47,12.666666666666666
2019,48,11.142857142857142
2019,49,12.857142857142858
2019,50,10.285714285714286
2019,51,12.285714285714286
2019,52,11.833333333333334
2020,1,13.0
2020,2,11.25
2020,3,13.142857142857142
2020,4,11.714285714285714
2020,5,13.571428571428571
2020,6,10.857142857142858
2020,7,12.857142857142858
2020,8,11.857142857142858
2020,9,12.571428571428571
2020,10,12.833333333333334
2020,11,11.0
2020,12,12.142857142857142
2020,13,9.571428571428571
2020,14,16.0
2020,15,15.714285714285714
2020,16,19.142857142857142
2020,17,11.285714285714286
2020,18,10.142857142857142
2020,19,18.285714285714285
2020,20,17.142857142857142
2020,21,15.285714285714286
2020,22,22.285714285714285
2020,23,18.428571428571427
2020,24,12.285714285714286
2020,25,9.428571428571429
2020,26,12.142857142857142
2020,27,11.857142857142858
2020,28,14.571428571428571
2020,29,16.571428571428573
2020,30,11.571428571428571
2020,31,19.142857142857142
2020,32,13.571428571428571
2020,33,10.166666666666666
2020,34,19.666666666666668
2020,35,8.714285714285714
2020,36,13.714285714285714
2020,37,11.285714285714286
2020,38,16.571428571428573
2020,39,13.857142857142858
2020,40,8.142857142857142
2020,41,11.428571428571429
2020,42,12.285714285714286
2020,43,10.428571428571429
2020,44,11.571428571428571
2020,45,12.0
2020,46,9.285714285714286
2020,47,7.571428571428571
2020,48,9.571428571428571
2020,49,12.857142857142858
2020,50,10.142857142857142
2020,51,10.857142857142858
2020,52,11.428571428571429
2020,53,10.25
2021,1,13.285714285714286
2021,2,15.285714285714286
2021,3,10.285714285714286
2021,4,10.142857142857142
2021,5,10.142857142857142
2021,6,8.142857142857142
2021,7,9.714285714285714
2021,8,12.428571428571429
2021,9,11.5
2021,10,13.0
2021,11,7.857142857142857
2021,12,16.285714285714285
2021,13,17.428571428571427
2021,14,10.285714285714286
2021,15,15.285714285714286
2021,16,15.142857142857142
2021,17,22.142857142857142
2021,18,14.75
2021,19,25.142857142857142
2021,20,12.714285714285714
2021,21,17.666666666666668
2021,22,15.428571428571429
2021,23,17.0
2021,24,13.4
2021,25,8.833333333333334
2021,26,19.428571428571427
2021,27,17.833333333333332
2021,28,20.571428571428573
2021,29,20.857142857142858
2021,30,28.0
2021,31,22.857142857142858
2021,32,27.428571428571427
2021,33,9.857142857142858
2021,34,12.75
2021,35,9.571428571428571
2021,36,10.857142857142858
2021,37,11.571428571428571
2021,38,12.833333333333334
2021,39,11.0
2021,40,12.142857142857142
2021,41,9.714285714285714
2021,42,12.666666666666666
2021,43,16.142857142857142
2021,44,12.0
2021,45,9.142857142857142
2021,46,13.0
2021,47,10.285714285714286
2021,48,12.428571428571429
2021,49,10.285714285714286
2021,50,12.0
2021,51,17.714285714285715
2021,52,12.2
2021,53,12.0
2022,1,10.571428571428571
2022,2,9.857142857142858
2022,3,9.142857142857142
2022,4,9.857142857142858
2022,5,9.8
2022,6,14.333333333333334
2022,7,14.571428571428571
2022,8,8.857142857142858
2022,9,14.428571428571429
2022,10,12.571428571428571
2022,11,17.428571428571427
2022,12,11.714285714285714
2022,13,18.0
2022,14,15.142857142857142
2022,15,14.0
2022,16,13.0
2022,17,12.428571428571429
2022,18,25.142857142857142
2022,19,26.285714285714285
2022,20,21.571428571428573
2022,21,18.0
2022,22,13.428571428571429
2022,23,22.714285714285715
2022,24,21.142857142857142
2022,25,13.571428571428571
2022,26,11.571428571428571
2022,27,10.571428571428571
2022,28,9.0
2022,29,19.428571428571427
2022,30,10.142857142857142
2022,31,15.428571428571429
2022,32,14.571428571428571
2022,33,17.571428571428573
2022,34,27.428571428571427
2022,35,24.285714285714285
2022,36,15.571428571428571
2022,37,13.0
2022,38,7.428571428571429
2022,39,10.285714285714286
2022,40,8.142857142857142
2022,41,11.857142857142858
2022,42,9.571428571428571
2022,43,6.714285714285714
2022,44,11.142857142857142
2022,45,7.142857142857143
2022,46,8.857142857142858
2022,47,11.142857142857142
2022,48,9.571428571428571
2022,49,10.714285714285714
2022,50,13.0
2022,51,12.5
2022,52,14.0
2023,1,11.0
2023,2,10.285714285714286
2023,3,12.142857142857142
2023,4,11.142857142857142
2023,5,16.666666666666668
2023,6,40.42857142857143
2023,7,14.285714285714286
2023,8,18.714285714285715
2023,9,16.428571428571427
2023,10,10.714285714285714
2023,11,10.142857142857142
2023,12,20.857142857142858
2023,13,16.571428571428573
2023,14,18.571428571428573
2023,15,13.142857142857142
2023,16,14.571428571428571
2023,17,16.571428571428573
2023,18,21.857142857142858
2023,19,39.42857142857143
2023,20,17.571428571428573
2023,21,12.857142857142858
2023,22,22.142857142857142
2023,23,15.714285714285714
2023,24,33.285714285714285
2023,25,15.428571428571429
2023,26,16.428571428571427
2023,27,12.857142857142858
2023,28,17.285714285714285
2023,29,18.571428571428573
2023,30,21.0
2023,31,19.714285714285715
2023,32,17.428571428571427
2023,33,10.857142857142858
2023,34,7.285714285714286
2023,35,11.428571428571429
2023,36,11.142857142857142
2023,37,9.285714285714286
2023,38,10.428571428571429
2023,39,9.428571428571429
2023,40,8.857142857142858
2023,41,12.142857142857142
2023,42,12.25
2023,43,10.857142857142858
2023,44,8.142857142857142
2023,45,10.285714285714286
2023,46,9.142857142857142
2023,47,8.333333333333334
2023,48,7.714285714285714
2023,49,11.428571428571429
2023,50,9.428571428571429
2023,51,12.285714285714286
2023,52,10.375
2024,1,9.857142857142858
2024,2,11.714285714285714
2024,3,12.0
2024,4,12.142857142857142
2024,5,19.833333333333332
2024,6,15.0
2024,7,13.833333333333334
2024,8,10.166666666666666
2024,9,15.142857142857142
2024,10,13.285714285714286
2024,11,12.428571428571429
2024,12,13.2
2024,13,18.0
2024,14,
2024,15,
2024,16,
2024,17,
2024,18,
2024,19,
2024,20,
2024,21,
2024,22,
2024,23,
2024,24,
2024,25,
2024,26,
2024,27,
2024,28,
2024,29,
2024,30,
2024,31,
2024,32,
2024,33,
2024,34,
2024,35,
2024,36,
2024,37,
2024,38,
2024,39,
2024,40,
2024,41,
2024,42,
2024,43,
2024,44,
2024,45,
2024,46,
2024,47,
