Anio,SemanaEstadistica,PM25
2018,17,48.285714285714285
2018,18,55.142857142857146
2018,19,51.714285714285715
2018,20,72.42857142857143
2018,21,108.0
2018,22,98.0
2018,23,109.71428571428571
2018,24,70.57142857142857
2018,25,60.714285714285715
2018,26,27.714285714285715
2018,27,62.42857142857143
2018,28,48.42857142857143
2018,29,102.28571428571429
2018,30,86.14285714285714
2018,31,92.57142857142857
2018,32,79.0
2018,33,65.57142857142857
2018,34,73.0
2018,35,34.57142857142857
2018,36,53.714285714285715
2018,37,49.0
2018,38,18.714285714285715
2018,39,29.714285714285715
2018,40,37.142857142857146
2018,41,27.857142857142858
2018,42,22.142857142857142
2018,43,16.0
2018,44,17.857142857142858
2018,45,15.857142857142858
2018,46,13.857142857142858
2018,47,9.857142857142858
2018,48,6.285714285714286
2018,49,6.666666666666667
2018,50,5.5
2018,51,4.857142857142857
2018,52,3.7142857142857144
2019,1,3.5
2019,2,5.571428571428571
2019,3,4.285714285714286
2019,4,5.428571428571429
2019,5,5.571428571428571
2019,6,5.0
2019,7,5.285714285714286
2019,8,4.571428571428571
2019,9,5.285714285714286
2019,10,5.285714285714286
2019,11,7.0
2019,12,11.571428571428571
2019,13,11.428571428571429
2019,14,32.57142857142857
2019,15,29.166666666666668
2019,16,39.42857142857143
2019,17,47.42857142857143
2019,18,31.571428571428573
2019,19,39.0
2019,20,78.0
2019,21,52.833333333333336
2019,22,35.42857142857143
2019,23,27.166666666666668
2019,24,79.0
2019,25,52.714285714285715
2019,26,40.142857142857146
2019,27,66.85714285714286
2019,28,33.714285714285715
2019,29,47.285714285714285
2019,30,101.14285714285714
2019,31,48.0
2019,32,62.142857142857146
2019,33,80.42857142857143
2019,34,63.142857142857146
2019,35,64.85714285714286
2019,36,42.42857142857143
2019,37,42.142857142857146
2019,38,50.285714285714285
2019,39,11.857142857142858
2019,40,29.285714285714285
2019,41,25.0
2019,42,18.714285714285715
2019,43,19.285714285714285
2019,44,20.714285714285715
2019,45,12.714285714285714
2019,46,6.428571428571429
2019,47,6.857142857142857
2019,48,7.857142857142857
2019,49,4.4
2019,50,4.285714285714286
2019,51,5.25
2019,52,4.666666666666667
2020,1,3.4
2020,2,3.857142857142857
2020,3,4.285714285714286
2020,4,2.7142857142857144
2020,5,3.857142857142857
2020,6,5.428571428571429
2020,7,4.571428571428571
2020,8,7.857142857142857
2020,9,3.857142857142857
2020,10,4.857142857142857
2020,11,4.857142857142857
2020,12,6.428571428571429
2020,13,8.714285714285714
2020,14,13.857142857142858
2020,15,33.285714285714285
2020,16,40.857142857142854
2020,17,55.0
2020,18,36.142857142857146
2020,19,50.285714285714285
2020,20,42.285714285714285
2020,21,59.714285714285715
2020,22,74.14285714285714
2020,23,55.57142857142857
2020,24,47.142857142857146
2020,25,39.857142857142854
2020,26,42.57142857142857
2020,27,45.333333333333336
2020,28,45.857142857142854
2020,29,57.714285714285715
2020,30,96.57142857142857
2020,31,71.85714285714286
2020,32,70.85714285714286
2020,33,65.57142857142857
2020,34,66.71428571428571
2020,35,58.857142857142854
2020,36,52.142857142857146
2020,37,33.142857142857146
2020,38,32.0
2020,39,32.285714285714285
2020,40,27.714285714285715
2020,41,22.571428571428573
2020,42,14.714285714285714
2020,43,15.714285714285714
2020,44,14.571428571428571
2020,45,8.142857142857142
2020,46,8.0
2020,47,6.142857142857143
2020,48,10.0
2020,49,4.714285714285714
2020,50,5.333333333333333
2020,51,4.8
2020,52,3.857142857142857
2020,53,4.75
2021,1,5.428571428571429
2021,2,4.714285714285714
2021,3,2.7142857142857144
2021,4,4.0
2021,5,4.285714285714286
2021,6,5.428571428571429
2021,7,4.5
2021,8,2.0
2021,9,3.4285714285714284
2021,10,5.857142857142857
2021,11,5.857142857142857
2021,12,6.0
2021,13,6.857142857142857
2021,14,20.714285714285715
2021,15,26.571428571428573
2021,16,47.57142857142857
2021,17,45.714285714285715
2021,18,50.714285714285715
2021,19,67.0
2021,20,45.833333333333336
2021,21,40.166666666666664
2021,22,37.42857142857143
2021,23,27.4
2021,24,115.57142857142857
2021,25,63.714285714285715
2021,26,61.0
2021,27,36.8
2021,28,53.285714285714285
2021,29,52.57142857142857
2021,30,91.71428571428571
2021,31,65.85714285714286
2021,32,39.142857142857146
2021,33,24.571428571428573
2021,34,35.714285714285715
2021,35,33.142857142857146
2021,36,39.333333333333336
2021,37,32.57142857142857
2021,38,29.285714285714285
2021,39,43.142857142857146
2021,40,20.428571428571427
2021,41,17.428571428571427
2021,42,8.142857142857142
2021,43,7.428571428571429
2021,44,9.142857142857142
2021,45,4.571428571428571
2021,46,5.285714285714286
2021,47,3.5714285714285716
2021,48,5.571428571428571
2021,49,5.142857142857143
2021,50,3.5714285714285716
2021,51,3.5
2021,52,3.75
2021,53,5.333333333333333
2022,1,4.285714285714286
2022,2,4.571428571428571
2022,3,4.142857142857143
2022,4,4.285714285714286
2022,5,4.142857142857143
2022,6,6.0
2022,7,4.571428571428571
2022,8,5.0
2022,9,5.428571428571429
2022,10,8.857142857142858
2022,11,9.857142857142858
2022,12,14.428571428571429
2022,13,25.142857142857142
2022,14,28.0
2022,15,33.57142857142857
2022,16,20.428571428571427
2022,17,60.42857142857143
2022,18,58.0
2022,19,59.714285714285715
2022,20,72.0
2022,21,79.42857142857143
2022,22,79.85714285714286
2022,23,53.42857142857143
2022,24,40.714285714285715
2022,25,52.0
2022,26,46.285714285714285
2022,27,21.714285714285715
2022,28,63.857142857142854
2022,29,40.714285714285715
2022,30,57.142857142857146
2022,31,52.57142857142857
2022,32,48.142857142857146
2022,33,46.857142857142854
2022,34,56.42857142857143
2022,35,45.42857142857143
2022,36,41.142857142857146
2022,37,34.0
2022,38,29.714285714285715
2022,39,15.0
2022,40,20.0
2022,41,17.428571428571427
2022,42,10.285714285714286
2022,43,10.142857142857142
2022,44,9.0
2022,45,8.333333333333334
2022,46,6.714285714285714
2022,47,5.142857142857143
2022,48,4.0
2022,49,2.5
2022,50,1.5
2022,51,
2022,52,4.5
2023,1,
2023,2,
2023,3,
2023,4,
2023,5,
2023,6,
2023,7,
2023,8,6.5
2023,9,3.5714285714285716
2023,10,5.0
2023,11,9.0
2023,12,8.285714285714286
2023,13,18.428571428571427
2023,14,20.714285714285715
2023,15,18.142857142857142
2023,16,17.714285714285715
2023,17,20.428571428571427
2023,18,40.142857142857146
2023,19,42.57142857142857
2023,20,31.714285714285715
2023,21,23.428571428571427
2023,22,37.142857142857146
2023,23,36.8
2023,24,45.57142857142857
2023,25,56.0
2023,26,41.142857142857146
2023,27,33.0
2023,28,60.285714285714285
2023,29,41.714285714285715
2023,30,54.57142857142857
2023,31,49.0
2023,32,60.714285714285715
2023,33,31.142857142857142
2023,34,52.714285714285715
2023,35,43.75
2023,36,
2023,37,
2023,38,
2023,39,
2023,40,29.0
2023,41,17.428571428571427
2023,42,12.714285714285714
2023,43,9.428571428571429
2023,44,14.571428571428571
2023,45,15.285714285714286
2023,46,15.428571428571429
2023,47,8.428571428571429
2023,48,7.857142857142857
2023,49,3.5
2023,50,6.714285714285714
2023,51,4.857142857142857
2023,52,4.428571428571429
2024,1,
2024,2,
2024,3,
2024,4,
2024,5,
2024,6,
2024,7,
2024,8,
2024,9,
2024,10,
2024,11,
2024,12,
2024,13,
2024,14,
2024,15,
2024,16,
2024,17,
2024,18,
2024,19,
2024,20,
2024,21,
2024,22,
2024,23,
2024,24,
2024,25,
2024,26,
2024,27,
2024,28,
2024,29,
2024,30,
2024,31,
2024,32,
2024,33,
2024,34,
2024,35,
2024,36,
2024,37,
2024,38,
2024,39,
2024,40,
2024,41,
2024,42,
2024,43,
2024,44,
2024,45,
2024,46,
2024,47,
