Anio,SemanaEstadistica,PM25
2021,19,51.42857142857143
2021,20,68.85714285714286
2021,21,61.142857142857146
2021,22,42.0
2021,23,33.142857142857146
2021,24,86.85714285714286
2021,25,44.57142857142857
2021,26,72.0
2021,27,73.28571428571429
2021,28,70.28571428571429
2021,29,49.857142857142854
2021,30,43.285714285714285
2021,31,43.142857142857146
2021,32,40.857142857142854
2021,33,15.285714285714286
2021,34,37.42857142857143
2021,35,22.857142857142858
2021,36,21.857142857142858
2021,37,18.571428571428573
2021,38,22.285714285714285
2021,39,15.857142857142858
2021,40,13.571428571428571
2021,41,9.142857142857142
2021,42,8.8
2021,43,9.142857142857142
2021,44,8.714285714285714
2021,45,7.571428571428571
2021,46,8.857142857142858
2021,47,8.142857142857142
2021,48,13.857142857142858
2021,49,13.142857142857142
2021,50,10.0
2021,51,15.857142857142858
2021,52,14.4
2021,53,8.0
2022,1,10.857142857142858
2022,2,9.857142857142858
2022,3,7.857142857142857
2022,4,9.428571428571429
2022,5,12.666666666666666
2022,6,24.142857142857142
2022,7,16.0
2022,8,16.285714285714285
2022,9,12.714285714285714
2022,10,18.0
2022,11,20.142857142857142
2022,12,14.428571428571429
2022,13,16.428571428571427
2022,14,15.857142857142858
2022,15,32.333333333333336
2022,16,24.0
2022,17,50.4
2022,18,38.166666666666664
2022,19,70.57142857142857
2022,20,52.666666666666664
2022,21,87.42857142857143
2022,22,80.57142857142857
2022,23,48.142857142857146
2022,24,73.5
2022,25,71.66666666666667
2022,26,53.0
2022,27,47.5
2022,28,54.857142857142854
2022,29,30.166666666666668
2022,30,43.833333333333336
2022,31,47.5
2022,32,42.0
2022,33,31.0
2022,34,32.714285714285715
2022,35,21.714285714285715
2022,36,34.857142857142854
2022,37,21.714285714285715
2022,38,14.857142857142858
2022,39,16.571428571428573
2022,40,16.142857142857142
2022,41,23.0
2022,42,13.285714285714286
2022,43,9.0
2022,44,13.285714285714286
2022,45,11.428571428571429
2022,46,11.0
2022,47,15.142857142857142
2022,48,11.857142857142858
2022,49,8.142857142857142
2022,50,9.571428571428571
2022,51,9.857142857142858
2022,52,14.625
2023,1,11.714285714285714
2023,2,10.428571428571429
2023,3,12.0
2023,4,9.857142857142858
2023,5,23.833333333333332
2023,6,25.833333333333332
2023,7,22.0
2023,8,15.857142857142858
2023,9,9.857142857142858
2023,10,9.0
2023,11,10.428571428571429
2023,12,18.428571428571427
2023,13,19.428571428571427
2023,14,17.142857142857142
2023,15,13.428571428571429
2023,16,20.571428571428573
2023,17,25.285714285714285
2023,18,33.42857142857143
2023,19,30.285714285714285
2023,20,20.0
2023,21,46.857142857142854
2023,22,55.42857142857143
2023,23,47.285714285714285
2023,24,83.85714285714286
2023,25,36.333333333333336
2023,26,60.57142857142857
2023,27,63.714285714285715
2023,28,94.85714285714286
2023,29,72.28571428571429
2023,30,40.714285714285715
2023,31,51.0
2023,32,36.42857142857143
2023,33,18.857142857142858
2023,34,42.57142857142857
2023,35,37.142857142857146
2023,36,25.428571428571427
2023,37,23.428571428571427
2023,38,18.285714285714285
2023,39,12.0
2023,40,13.714285714285714
2023,41,20.714285714285715
2023,42,25.0
2023,43,19.714285714285715
2023,44,16.714285714285715
2023,45,13.428571428571429
2023,46,14.428571428571429
2023,47,12.0
2023,48,7.571428571428571
2023,49,10.0
2023,50,8.571428571428571
2023,51,10.714285714285714
2023,52,10.428571428571429
2024,1,10.857142857142858
2024,2,9.166666666666666
2024,3,16.571428571428573
2024,4,22.857142857142858
2024,5,13.857142857142858
2024,6,11.571428571428571
2024,7,12.285714285714286
2024,8,11.142857142857142
2024,9,11.142857142857142
2024,10,11.428571428571429
2024,11,17.428571428571427
2024,12,15.0
2024,13,15.142857142857142
2024,14,12.0
2024,15,30.857142857142858
2024,16,19.571428571428573
2024,17,47.857142857142854
2024,18,38.857142857142854
2024,19,71.85714285714286
2024,20,95.28571428571429
2024,21,74.6
2024,22,67.71428571428571
2024,23,50.57142857142857
2024,24,24.428571428571427
2024,25,35.714285714285715
2024,26,50.0
2024,27,64.33333333333333
2024,28,101.83333333333333
2024,29,64.42857142857143
2024,30,84.28571428571429
2024,31,60.4
2024,32,52.0
2024,33,38.57142857142857
2024,34,62.142857142857146
2024,35,36.142857142857146
2024,36,27.0
2024,37,40.0
2024,38,29.714285714285715
2024,39,24.571428571428573
2024,40,26.571428571428573
2024,41,13.714285714285714
2024,42,12.571428571428571
2024,43,16.428571428571427
2024,44,14.857142857142858
2024,45,14.428571428571429
2024,46,19.285714285714285
2024,47,11.0
